Ticker,Date,Time,Close,Volume,OI
DIXON_I,20241017,09:15:14,15396.15,0,1822200
DIXON_I,20241017,09:15:14,15423.15,0,1822200
DIXON_I,20241017,09:15:14,15361.4,1700,1822200
DIXON_I,20241017,09:15:35,15358.1,0,1822200
DIXON_I,20241017,09:15:35,15382.5,600,1822200
DIXON_I,20241017,09:15:55,15386.3,700,1822900
DIXON_I,20241017,09:16:17,15400.0,400,1822900
DIXON_I,20241017,09:16:37,15400.0,900,1822900
DIXON_I,20241017,09:16:56,15385.35,1800,1822900
DIXON_I,20241017,09:17:16,15368.6,500,1822900
DIXON_I,20241017,09:17:36,15380.0,1600,1822900
DIXON_I,20241017,09:17:55,15369.0,200,1822900
DIXON_I,20241017,09:18:15,15390.75,400,1822900
DIXON_I,20241017,09:18:34,15375.0,1100,1822900
DIXON_I,20241017,09:18:53,15369.8,200,1823000
DIXON_I,20241017,09:19:12,15383.9,100,1823000
DIXON_I,20241017,09:19:16,15383.9,200,1823000
DIXON_I,20241017,09:19:23,15369.8,100,1823000
DIXON_I,20241017,09:19:28,15363.4,100,1823000
DIXON_I,20241017,09:19:43,15358.0,100,1823000
DIXON_I,20241017,09:20:09,15357.55,100,1823000
DIXON_I,20241017,09:20:21,15345.0,100,1823000
DIXON_I,20241017,09:20:23,15345.0,100,1823000
DIXON_I,20241017,09:20:27,15343.1,100,1823000
DIXON_I,20241017,09:20:34,15340.0,200,1823000
DIXON_I,20241017,09:20:35,15343.0,100,1823000
DIXON_I,20241017,09:20:46,15340.55,100,1823000
DIXON_I,20241017,09:20:54,15351.4,100,1823000
DIXON_I,20241017,09:21:14,15340.55,100,1823000
DIXON_I,20241017,09:21:22,15332.65,300,1823000
DIXON_I,20241017,09:21:26,15340.7,300,1823000
DIXON_I,20241017,09:21:29,15333.95,200,1823000
DIXON_I,20241017,09:21:30,15332.7,100,1823000
DIXON_I,20241017,09:21:32,15331.0,200,1823000
DIXON_I,20241017,09:21:33,15324.0,200,1823000
DIXON_I,20241017,09:21:35,15314.35,300,1823000
DIXON_I,20241017,09:21:40,15318.5,100,1823200
DIXON_I,20241017,09:21:44,15315.0,100,1823200
DIXON_I,20241017,09:21:45,15310.4,100,1823200
DIXON_I,20241017,09:21:52,15301.05,100,1823200
DIXON_I,20241017,09:21:53,15310.0,100,1823200
DIXON_I,20241017,09:21:56,15301.05,200,1823200
DIXON_I,20241017,09:21:59,15300.0,600,1823200
DIXON_I,20241017,09:22:02,15300.0,100,1823200
DIXON_I,20241017,09:22:03,15301.05,100,1823200
DIXON_I,20241017,09:22:04,15302.95,300,1823200
DIXON_I,20241017,09:22:14,15310.85,400,1823200
DIXON_I,20241017,09:22:18,15304.9,100,1823200
DIXON_I,20241017,09:22:22,15310.0,300,1823200
DIXON_I,20241017,09:22:24,15318.9,100,1823200
DIXON_I,20241017,09:22:26,15318.85,100,1823200
DIXON_I,20241017,09:22:27,15320.3,100,1823200
DIXON_I,20241017,09:22:29,15324.45,200,1823200
DIXON_I,20241017,09:22:37,15321.3,300,1823200
DIXON_I,20241017,09:22:45,15318.25,100,1823200
DIXON_I,20241017,09:22:58,15326.65,200,1823200
DIXON_I,20241017,09:23:14,15325.0,100,1823200
DIXON_I,20241017,09:23:15,15332.6,100,1823200
DIXON_I,20241017,09:23:28,15342.55,100,1823200
DIXON_I,20241017,09:23:31,15343.0,400,1823200
DIXON_I,20241017,09:23:47,15336.4,100,1823200
DIXON_I,20241017,09:23:56,15341.55,300,1823200
DIXON_I,20241017,09:24:02,15341.5,200,1823200
DIXON_I,20241017,09:24:11,15330.0,300,1823200
DIXON_I,20241017,09:24:13,15337.2,300,1823200
DIXON_I,20241017,09:24:27,15318.5,100,1823200
DIXON_I,20241017,09:25:08,15310.0,400,1823400
DIXON_I,20241017,09:25:22,15308.45,700,1823400
DIXON_I,20241017,09:25:29,15323.9,300,1823400
DIXON_I,20241017,09:25:30,15320.85,400,1823400
DIXON_I,20241017,09:25:37,15320.85,100,1823400
DIXON_I,20241017,09:25:40,15335.6,400,1823400
DIXON_I,20241017,09:25:43,15345.0,100,1823400
DIXON_I,20241017,09:25:45,15350.0,300,1823400
DIXON_I,20241017,09:25:59,15349.15,400,1823400
DIXON_I,20241017,09:26:05,15349.15,200,1823400
DIXON_I,20241017,09:26:10,15338.75,200,1823400
DIXON_I,20241017,09:26:43,15340.0,100,1823400
DIXON_I,20241017,09:26:58,15323.15,200,1823400
DIXON_I,20241017,09:26:59,15320.0,100,1823400
DIXON_I,20241017,09:27:16,15314.25,300,1823400
DIXON_I,20241017,09:27:34,15309.85,200,1823400
DIXON_I,20241017,09:27:39,15314.25,100,1823400
DIXON_I,20241017,09:27:42,15317.75,100,1823400
DIXON_I,20241017,09:27:53,15313.65,100,1823400
DIXON_I,20241017,09:27:57,15314.3,200,1823400
DIXON_I,20241017,09:27:58,15315.0,300,1823400
DIXON_I,20241017,09:28:16,15328.05,100,1823400
DIXON_I,20241017,09:28:23,15319.25,100,1823400
DIXON_I,20241017,09:28:25,15328.05,100,1823400
DIXON_I,20241017,09:28:28,15330.6,200,1823400
DIXON_I,20241017,09:29:06,15318.8,200,1823400
DIXON_I,20241017,09:29:32,15330.6,300,1823400
DIXON_I,20241017,09:29:44,15345.0,1100,1823400
DIXON_I,20241017,09:29:47,15350.0,700,1823400
DIXON_I,20241017,09:29:48,15344.6,100,1823400
DIXON_I,20241017,09:29:50,15360.0,1600,1823400
DIXON_I,20241017,09:30:03,15346.55,200,1823400
DIXON_I,20241017,09:30:22,15335.0,100,1823400
DIXON_I,20241017,09:30:41,15335.0,100,1823400
DIXON_I,20241017,09:30:48,15328.3,100,1825700
DIXON_I,20241017,09:30:59,15327.3,100,1825700
DIXON_I,20241017,09:31:30,15338.95,200,1825700
DIXON_I,20241017,09:31:31,15340.0,100,1825700
DIXON_I,20241017,09:31:34,15348.45,100,1825700
DIXON_I,20241017,09:31:41,15330.15,900,1825700
DIXON_I,20241017,09:31:46,15330.35,100,1825700
DIXON_I,20241017,09:31:51,15330.2,100,1825700
DIXON_I,20241017,09:31:56,15338.0,200,1825700
DIXON_I,20241017,09:32:03,15343.1,300,1825700
DIXON_I,20241017,09:32:22,15344.25,100,1825700
DIXON_I,20241017,09:32:24,15349.8,100,1825700
DIXON_I,20241017,09:32:45,15340.0,100,1825700
DIXON_I,20241017,09:32:47,15337.2,100,1825700
DIXON_I,20241017,09:33:15,15322.0,100,1825700
DIXON_I,20241017,09:33:16,15325.0,100,1825700
DIXON_I,20241017,09:33:20,15318.8,300,1825700
DIXON_I,20241017,09:33:28,15318.3,100,1825700
DIXON_I,20241017,09:33:29,15318.8,100,1825700
DIXON_I,20241017,09:33:43,15320.35,100,1823500
DIXON_I,20241017,09:33:46,15325.0,100,1823500
DIXON_I,20241017,09:33:50,15328.9,100,1823500
DIXON_I,20241017,09:33:51,15329.9,100,1823500
DIXON_I,20241017,09:33:53,15331.55,100,1823500
DIXON_I,20241017,09:33:55,15331.55,100,1823500
DIXON_I,20241017,09:33:57,15333.25,200,1823500
DIXON_I,20241017,09:33:59,15331.45,100,1823500
DIXON_I,20241017,09:34:20,15329.1,200,1823500
DIXON_I,20241017,09:34:35,15329.0,100,1823500
DIXON_I,20241017,09:34:49,15327.35,200,1823500
DIXON_I,20241017,09:34:51,15318.8,300,1823500
DIXON_I,20241017,09:34:54,15295.35,0,1823500
DIXON_I,20241017,09:34:54,15303.2,2400,1823500
DIXON_I,20241017,09:35:05,15302.95,100,1823500
DIXON_I,20241017,09:35:15,15292.95,200,1823500
DIXON_I,20241017,09:35:17,15302.5,100,1823500
DIXON_I,20241017,09:35:18,15290.0,600,1823500
DIXON_I,20241017,09:35:23,15290.0,200,1823500
DIXON_I,20241017,09:35:25,15287.8,200,1823500
DIXON_I,20241017,09:35:26,15284.0,100,1823500
DIXON_I,20241017,09:35:38,15278.55,300,1823500
DIXON_I,20241017,09:35:40,15275.0,200,1823500
DIXON_I,20241017,09:35:46,15266.8,0,1823500
DIXON_I,20241017,09:35:46,15268.0,1100,1823500
DIXON_I,20241017,09:35:50,15269.2,100,1823500
DIXON_I,20241017,09:35:53,15268.25,100,1823500
DIXON_I,20241017,09:35:59,15265.3,100,1823500
DIXON_I,20241017,09:36:00,15268.0,100,1823500
DIXON_I,20241017,09:36:01,15265.85,100,1823500
DIXON_I,20241017,09:36:02,15270.0,100,1823500
DIXON_I,20241017,09:36:03,15268.95,300,1823500
DIXON_I,20241017,09:36:06,15264.0,500,1823500
DIXON_I,20241017,09:36:09,15265.55,800,1823500
DIXON_I,20241017,09:36:10,15270.0,100,1823500
DIXON_I,20241017,09:36:11,15268.7,100,1823500
DIXON_I,20241017,09:36:20,15266.4,100,1823500
DIXON_I,20241017,09:36:23,15280.55,100,1823500
