Ticker,Date,Time,Close,Volume,OI
TRENT_I,20241202,09:15:01,6821.1500,0,3812100
TRENT_I,20241202,09:15:01,6821.1500,0,3812100
TRENT_I,20241202,09:15:01,6836.9500,400,3812100
TRENT_I,20241202,09:15:03,6834.7500,300,3812100
TRENT_I,20241202,09:15:04,6821.0000,100,3812100
TRENT_I,20241202,09:15:05,6821.3000,100,3812100
TRENT_I,20241202,09:15:07,6827.7500,400,3812100
TRENT_I,20241202,09:15:08,6818.0500,100,3812100
TRENT_I,20241202,09:15:09,6811.0000,100,3812100
TRENT_I,20241202,09:15:10,6810.8500,0,3812100
TRENT_I,20241202,09:15:10,6815.2000,300,3812100
TRENT_I,20241202,09:15:11,6818.0500,100,3812100
TRENT_I,20241202,09:15:12,6816.2500,600,3812100
TRENT_I,20241202,09:15:13,6822.9000,400,3812100
TRENT_I,20241202,09:15:15,6817.6000,100,3812100
TRENT_I,20241202,09:15:22,6823.3500,200,3812100
TRENT_I,20241202,09:15:24,6819.5500,100,3812100
TRENT_I,20241202,09:15:34,6831.2000,600,3812100
TRENT_I,20241202,09:15:35,6836.9000,100,3813200
TRENT_I,20241202,09:15:40,6834.0500,100,3813200
TRENT_I,20241202,09:15:48,6831.2500,200,3813200
TRENT_I,20241202,09:15:53,6833.6500,100,3813200
TRENT_I,20241202,09:15:54,6831.0000,200,3813200
TRENT_I,20241202,09:16:10,6828.4000,200,3813200
TRENT_I,20241202,09:16:13,6827.7500,100,3813200
TRENT_I,20241202,09:16:15,6827.7500,100,3813200
TRENT_I,20241202,09:16:24,6824.0000,500,3813200
TRENT_I,20241202,09:16:28,6824.0000,100,3813200
TRENT_I,20241202,09:16:31,6826.2500,200,3813200
TRENT_I,20241202,09:16:35,6823.7000,200,3813200
TRENT_I,20241202,09:16:36,6820.0000,200,3813200
TRENT_I,20241202,09:16:39,6811.1000,400,3813200
TRENT_I,20241202,09:16:39,6818.7000,500,3813200
TRENT_I,20241202,09:16:51,6826.5000,900,3813200
TRENT_I,20241202,09:16:57,6823.5500,100,3813200
TRENT_I,20241202,09:17:01,6825.0000,600,3813200
TRENT_I,20241202,09:17:02,6821.6000,500,3813200
TRENT_I,20241202,09:17:04,6828.0000,100,3813200
TRENT_I,20241202,09:17:05,6832.4500,500,3813200
TRENT_I,20241202,09:17:10,6836.4500,100,3813200
TRENT_I,20241202,09:17:11,6837.7000,100,3813200
TRENT_I,20241202,09:17:26,6840.0500,0,3813200
TRENT_I,20241202,09:17:26,6840.0000,300,3813200
TRENT_I,20241202,09:17:27,6831.3500,200,3813200
TRENT_I,20241202,09:17:31,6827.9000,200,3813200
TRENT_I,20241202,09:17:52,6821.0000,200,3813200
TRENT_I,20241202,09:18:01,6811.0500,400,3813200
TRENT_I,20241202,09:18:05,6811.1000,100,3813200
TRENT_I,20241202,09:18:07,6821.5500,900,3813200
TRENT_I,20241202,09:18:08,6821.0500,100,3813200
TRENT_I,20241202,09:18:16,6823.5000,100,3813200
TRENT_I,20241202,09:18:19,6819.0000,400,3813200
TRENT_I,20241202,09:18:20,6815.5500,400,3813200
TRENT_I,20241202,09:18:22,6819.3500,100,3813200
TRENT_I,20241202,09:18:24,6813.0000,200,3813200
