Ticker,Date,Time,Close,Volume,OI
BIOCON_I,20241202,09:15:00,371.1500,0,30907500
BIOCON_I,20241202,09:15:00,379.0000,0,30907500
BIOCON_I,20241202,09:15:00,370.2000,0,30907500
BIOCON_I,20241202,09:15:00,374.3500,25000,30907500
BIOCON_I,20241202,09:15:13,374.0000,147500,30907500
BIOCON_I,20241202,09:15:30,373.8000,160000,30907500
BIOCON_I,20241202,09:15:48,373.8000,47500,30962500
BIOCON_I,20241202,09:16:07,373.7500,90000,30962500
BIOCON_I,20241202,09:16:25,372.1000,95000,30962500
BIOCON_I,20241202,09:16:43,372.7000,97500,30962500
BIOCON_I,20241202,09:17:00,371.9500,65000,30962500
BIOCON_I,20241202,09:17:18,371.6000,107500,30962500
BIOCON_I,20241202,09:17:40,371.5000,37500,30962500
BIOCON_I,20241202,09:17:59,370.9500,57500,30962500
BIOCON_I,20241202,09:18:20,371.0500,57500,30962500
BIOCON_I,20241202,09:18:40,372.0000,100000,31100000
BIOCON_I,20241202,09:18:48,371.9500,55000,31100000
BIOCON_I,20241202,09:18:50,371.8000,15000,31100000
BIOCON_I,20241202,09:18:51,372.0000,5000,31100000
BIOCON_I,20241202,09:18:53,371.6000,5000,31100000
BIOCON_I,20241202,09:18:54,371.9500,5000,31100000
BIOCON_I,20241202,09:18:55,372.0000,2500,31100000
BIOCON_I,20241202,09:19:00,372.2500,10000,31100000
BIOCON_I,20241202,09:19:05,372.2500,5000,31100000
BIOCON_I,20241202,09:19:06,372.6000,7500,31100000
BIOCON_I,20241202,09:19:08,372.7500,2500,31100000
BIOCON_I,20241202,09:19:09,372.6000,5000,31100000
BIOCON_I,20241202,09:19:11,372.2500,5000,31100000
BIOCON_I,20241202,09:19:13,372.5000,5000,31100000
BIOCON_I,20241202,09:19:15,372.2000,5000,31100000
BIOCON_I,20241202,09:19:17,372.2000,5000,31100000
BIOCON_I,20241202,09:19:21,372.4000,2500,31100000
BIOCON_I,20241202,09:19:26,371.9500,32500,31100000
BIOCON_I,20241202,09:19:31,371.6000,10000,31100000
BIOCON_I,20241202,09:19:36,372.0000,5000,31100000
BIOCON_I,20241202,09:19:42,371.9500,2500,31100000
BIOCON_I,20241202,09:19:43,371.6500,5000,31100000
BIOCON_I,20241202,09:19:44,371.5500,5000,31100000
BIOCON_I,20241202,09:19:48,371.5500,2500,31100000
BIOCON_I,20241202,09:19:51,371.5000,2500,31100000
BIOCON_I,20241202,09:19:55,371.9000,5000,31100000
BIOCON_I,20241202,09:19:57,372.0000,2500,31100000
BIOCON_I,20241202,09:19:59,371.9500,2500,31100000
BIOCON_I,20241202,09:20:04,372.1500,10000,31100000
BIOCON_I,20241202,09:20:05,372.2000,2500,31100000
BIOCON_I,20241202,09:20:06,372.2000,2500,31100000
BIOCON_I,20241202,09:20:07,371.9500,5000,31100000
BIOCON_I,20241202,09:20:09,371.7000,2500,31100000
BIOCON_I,20241202,09:20:10,371.9500,2500,31100000
